team_a,team_b,goals_a,goals_b,outcome,rating_a,rating_b,prob_a_win,prob_draw,prob_b_win,neutral,stage,year
Saudi Arabia,Croatia,1,2,away_win,1520,1700,0.1886,0.28,0.5314,True,round_of_16,2010
Argentina,Wales,0,3,away_win,1850,1610,0.5755,0.28,0.1445,True,quarter,2014
Uruguay,Qatar,1,0,home_win,1680,1490,0.5393,0.28,0.1807,True,friendly,2021
Poland,Denmark,1,1,draw,1600,1670,0.2884,0.28,0.4316,True,friendly,2015
Ecuador,Morocco,2,1,home_win,1570,1650,0.2785,0.28,0.4415,True,group,2024
Poland,Qatar,1,3,away_win,1600,1490,0.4703,0.28,0.2497,True,friendly,2010
Saudi Arabia,Serbia,1,2,away_win,1520,1595,0.2835,0.28,0.4365,True,group,2025
Cameroon,Canada,3,2,home_win,1660,1560,0.4608,0.28,0.2592,False,round_of_16,2019
Uruguay,Ghana,2,0,home_win,1680,1550,0.4887,0.28,0.2313,True,semi,2020
Croatia,Portugal,3,3,draw,1800,1760,0.4013,0.28,0.3187,False,friendly,2019
Poland,Spain,1,2,away_win,1700,1800,0.2592,0.28,0.4608,False,friendly,2014
Switzerland,Italy,2,1,home_win,1660,1710,0.3085,0.28,0.4115,True,friendly,2017
Serbia,Morocco,1,1,draw,1595,1650,0.3035,0.28,0.4165,True,friendly,2011
Denmark,Qatar,2,1,home_win,1770,1490,0.6002,0.28,0.1198,False,group,2022
England,Japan,2,2,draw,1790,1640,0.5064,0.28,0.2136,True,group,2021
USA,Costa Rica,2,1,home_win,1720,1510,0.5545,0.28,0.1655,False,group,2018
Japan,Saudi Arabia,5,4,home_win,1640,1520,0.4796,0.28,0.2404,True,group,2017
Senegal,Uruguay,1,0,home_win,1610,1680,0.2884,0.28,0.4316,True,group,2018
Morocco,Ghana,3,2,home_win,1650,1550,0.4608,0.28,0.2592,True,friendly,2012
USA,Canada,2,3,away_win,1620,1560,0.4216,0.28,0.2984,True,final,2010
Costa Rica,Saudi Arabia,1,1,draw,1510,1520,0.3496,0.28,0.3704,True,group,2018
Uruguay,USA,4,0,home_win,1780,1620,0.515,0.28,0.205,False,friendly,2019
Canada,Poland,0,0,draw,1560,1600,0.3187,0.28,0.4013,True,group,2013
South Korea,Japan,3,2,home_win,1590,1640,0.3085,0.28,0.4115,True,friendly,2013
Italy,Mexico,3,2,home_win,1810,1630,0.5314,0.28,0.1886,False,friendly,2025
Tunisia,Canada,2,1,home_win,1540,1560,0.3393,0.28,0.3807,True,final,2012
Serbia,Switzerland,3,2,home_win,1595,1660,0.2934,0.28,0.4266,True,quarter,2021
France,Qatar,1,0,home_win,1840,1490,0.6353,0.28,0.0847,True,group,2023
Wales,Serbia,1,2,away_win,1610,1595,0.3755,0.28,0.3445,True,friendly,2024
Belgium,USA,3,2,home_win,1720,1620,0.4608,0.28,0.2592,True,semi,2011
Denmark,Japan,1,1,draw,1770,1640,0.4887,0.28,0.2313,False,friendly,2023
Senegal,Wales,3,2,home_win,1710,1610,0.4608,0.28,0.2592,False,round_of_16,2011
Croatia,Ecuador,3,1,home_win,1700,1570,0.4887,0.28,0.2313,True,group,2024
Japan,Uruguay,2,3,away_win,1640,1680,0.3187,0.28,0.4013,True,friendly,2015
Brazil,Cameroon,4,3,home_win,1920,1560,0.6395,0.28,0.0805,False,friendly,2024
France,Tunisia,3,2,home_win,1840,1540,0.6113,0.28,0.1087,True,quarter,2022
Japan,Morocco,1,1,draw,1740,1650,0.4512,0.28,0.2688,False,group,2020
Serbia,Australia,1,0,home_win,1595,1580,0.3755,0.28,0.3445,True,friendly,2019
Italy,South Korea,2,2,draw,1710,1590,0.4796,0.28,0.2404,True,friendly,2010
France,England,1,1,draw,1840,1790,0.4115,0.28,0.3085,True,group,2020
Saudi Arabia,Qatar,1,4,away_win,1520,1490,0.391,0.28,0.329,True,friendly,2013
Germany,Ecuador,2,1,home_win,1880,1570,0.6165,0.28,0.1035,False,friendly,2013
France,Senegal,0,0,draw,1840,1610,0.5687,0.28,0.1513,True,friendly,2022
Germany,Switzerland,0,1,away_win,1780,1660,0.4796,0.28,0.2404,True,friendly,2017
Ecuador,Morocco,4,5,away_win,1570,1650,0.2785,0.28,0.4415,True,group,2013
Serbia,Tunisia,5,4,home_win,1695,1540,0.5107,0.28,0.2093,False,group,2017
Cameroon,Spain,4,3,home_win,1560,1800,0.1445,0.28,0.5755,True,friendly,2014
France,Poland,4,3,home_win,1940,1600,0.6309,0.28,0.0891,False,group,2024
Germany,Spain,0,0,draw,1880,1800,0.4415,0.28,0.2785,False,friendly,2013
South Korea,Denmark,2,3,away_win,1690,1670,0.3807,0.28,0.3393,False,group,2018
Germany,Ecuador,1,0,home_win,1880,1570,0.6165,0.28,0.1035,False,friendly,2020
Netherlands,Serbia,2,1,home_win,1750,1595,0.5107,0.28,0.2093,True,final,2020
Wales,Mexico,2,3,away_win,1610,1630,0.3393,0.28,0.3807,True,friendly,2017
Mexico,Australia,0,0,draw,1730,1580,0.5064,0.28,0.2136,False,group,2024
Morocco,South Korea,1,1,draw,1650,1590,0.4216,0.28,0.2984,True,group,2023
Canada,USA,0,0,draw,1560,1620,0.2984,0.28,0.4216,True,round_of_16,2025
Serbia,Switzerland,0,1,away_win,1595,1660,0.2934,0.28,0.4266,True,friendly,2024
Germany,Japan,3,2,home_win,1780,1640,0.4977,0.28,0.2223,True,quarter,2023
Tunisia,Morocco,1,1,draw,1640,1650,0.3496,0.28,0.3704,False,quarter,2018
England,Denmark,0,1,away_win,1790,1670,0.4796,0.28,0.2404,True,group,2021
Croatia,Switzerland,0,1,away_win,1700,1660,0.4013,0.28,0.3187,True,group,2022
Brazil,Argentina,1,2,away_win,1920,1850,0.4316,0.28,0.2884,False,friendly,2023
Cameroon,Iran,3,0,home_win,1660,1530,0.4887,0.28,0.2313,False,round_of_16,2018
Switzerland,Ecuador,2,2,draw,1660,1570,0.4512,0.28,0.2688,True,friendly,2018
Spain,South Korea,2,1,home_win,1800,1590,0.5545,0.28,0.1655,True,group,2022
Morocco,Iran,0,1,away_win,1650,1530,0.4796,0.28,0.2404,True,friendly,2015
Italy,Iran,0,0,draw,1710,1530,0.5314,0.28,0.1886,True,round_of_16,2012
Argentina,Poland,3,2,home_win,1950,1600,0.6353,0.28,0.0847,False,friendly,2014
Saudi Arabia,Canada,0,3,away_win,1520,1560,0.3187,0.28,0.4013,True,round_of_16,2014
Costa Rica,Denmark,0,1,away_win,1510,1670,0.205,0.28,0.515,True,round_of_16,2022
Croatia,Poland,3,2,home_win,1700,1600,0.4608,0.28,0.2592,True,friendly,2020
USA,Ghana,1,0,home_win,1620,1550,0.4316,0.28,0.2884,True,group,2011
Spain,Switzerland,3,2,home_win,1800,1660,0.4977,0.28,0.2223,True,group,2025
Wales,Belgium,0,1,away_win,1710,1720,0.3496,0.28,0.3704,False,friendly,2014
Switzerland,Costa Rica,2,0,home_win,1660,1510,0.5064,0.28,0.2136,True,final,2021
Denmark,Tunisia,3,2,home_win,1670,1540,0.4887,0.28,0.2313,True,quarter,2010
Croatia,Uruguay,0,0,draw,1700,1680,0.3807,0.28,0.3393,True,group,2017
Cameroon,Belgium,0,0,draw,1660,1720,0.2984,0.28,0.4216,False,round_of_16,2013
Wales,France,1,2,away_win,1710,1840,0.2313,0.28,0.4887,False,friendly,2015
Mexico,Uruguay,3,2,home_win,1630,1680,0.3085,0.28,0.4115,True,friendly,2021
South Korea,Cameroon,0,2,away_win,1590,1560,0.391,0.28,0.329,True,friendly,2022
Cameroon,Denmark,1,0,home_win,1660,1670,0.3496,0.28,0.3704,False,friendly,2023
Germany,Argentina,4,3,home_win,1780,1850,0.2884,0.28,0.4316,True,semi,2011
Ecuador,Brazil,1,2,away_win,1570,1820,0.138,0.28,0.582,True,friendly,2012
Brazil,Mexico,0,0,draw,1920,1630,0.6059,0.28,0.1141,False,quarter,2014
Mexico,Costa Rica,3,3,draw,1630,1510,0.4796,0.28,0.2404,True,friendly,2025
Senegal,Portugal,1,1,draw,1710,1760,0.3085,0.28,0.4115,False,round_of_16,2016
Canada,Belgium,3,4,away_win,1560,1720,0.205,0.28,0.515,True,round_of_16,2021
France,Mexico,0,1,away_win,1840,1630,0.5545,0.28,0.1655,True,friendly,2022
Cameroon,England,1,2,away_win,1560,1790,0.1513,0.28,0.5687,True,quarter,2024
Cameroon,Canada,2,1,home_win,1560,1560,0.36,0.28,0.36,True,group,2012
Denmark,Argentina,0,0,draw,1670,1850,0.1886,0.28,0.5314,True,quarter,2010
Tunisia,Costa Rica,0,1,away_win,1640,1510,0.4887,0.28,0.2313,False,group,2022
Morocco,Belgium,0,0,draw,1650,1720,0.2884,0.28,0.4316,True,group,2025
Brazil,Italy,2,1,home_win,1920,1710,0.5545,0.28,0.1655,False,friendly,2021
Germany,Serbia,2,2,draw,1780,1595,0.5354,0.28,0.1846,True,friendly,2019
Italy,Ecuador,2,2,draw,1810,1570,0.5755,0.28,0.1445,False,final,2020
Ghana,Saudi Arabia,2,3,away_win,1550,1520,0.391,0.28,0.329,True,friendly,2020
Switzerland,Denmark,2,1,home_win,1760,1670,0.4512,0.28,0.2688,False,group,2014
Argentina,Costa Rica,2,1,home_win,1850,1510,0.6309,0.28,0.0891,True,group,2017
Morocco,Qatar,3,2,home_win,1650,1490,0.515,0.28,0.205,True,quarter,2018
Iran,Italy,1,2,away_win,1530,1710,0.1886,0.28,0.5314,True,group,2017
France,Senegal,4,3,home_win,1840,1610,0.5687,0.28,0.1513,True,semi,2019
Ghana,Croatia,1,1,draw,1550,1700,0.2136,0.28,0.5064,True,friendly,2018
Saudi Arabia,Senegal,1,2,away_win,1620,1610,0.3704,0.28,0.3496,False,quarter,2024
Denmark,Tunisia,2,1,home_win,1670,1540,0.4887,0.28,0.2313,True,quarter,2012
Saudi Arabia,Switzerland,2,1,home_win,1520,1660,0.2223,0.28,0.4977,True,friendly,2013
Canada,Serbia,1,2,away_win,1560,1595,0.3239,0.28,0.3961,True,round_of_16,2014
Cameroon,Netherlands,5,6,away_win,1660,1750,0.2688,0.28,0.4512,False,friendly,2012
Costa Rica,Cameroon,2,0,home_win,1510,1560,0.3085,0.28,0.4115,True,group,2023
Ecuador,Canada,5,6,away_win,1570,1560,0.3704,0.28,0.3496,True,round_of_16,2019
Denmark,Ghana,2,1,home_win,1670,1550,0.4796,0.28,0.2404,True,round_of_16,2014
Portugal,Cameroon,1,1,draw,1760,1560,0.547,0.28,0.173,True,round_of_16,2024
Ghana,Australia,1,1,draw,1550,1580,0.329,0.28,0.391,True,friendly,2016
Costa Rica,Serbia,1,1,draw,1510,1595,0.2736,0.28,0.4464,True,group,2014
Cameroon,Serbia,1,1,draw,1560,1595,0.3239,0.28,0.3961,True,friendly,2013
Tunisia,Japan,4,3,home_win,1540,1640,0.2592,0.28,0.4608,True,friendly,2018
Ecuador,England,3,4,away_win,1570,1790,0.1583,0.28,0.5617,True,group,2017
Qatar,France,0,3,away_win,1490,1840,0.0847,0.28,0.6353,True,friendly,2018
Canada,Brazil,0,1,away_win,1560,1820,0.1317,0.28,0.5883,True,group,2013
Switzerland,Cameroon,0,0,draw,1660,1560,0.4608,0.28,0.2592,True,friendly,2012
Australia,Denmark,0,2,away_win,1580,1670,0.2688,0.28,0.4512,True,friendly,2014
Saudi Arabia,Poland,1,2,away_win,1520,1600,0.2785,0.28,0.4415,True,quarter,2019
Costa Rica,Germany,0,1,away_win,1510,1780,0.1256,0.28,0.5944,True,round_of_16,2014
Uruguay,Mexico,1,0,home_win,1680,1630,0.4115,0.28,0.3085,True,final,2021
Cameroon,Australia,1,0,home_win,1560,1580,0.3393,0.28,0.3807,True,round_of_16,2025
Australia,Mexico,4,3,home_win,1580,1630,0.3085,0.28,0.4115,True,group,2019
Cameroon,Switzerland,0,1,away_win,1560,1660,0.2592,0.28,0.4608,True,final,2016
Qatar,Iran,0,4,away_win,1590,1530,0.4216,0.28,0.2984,False,group,2025
Morocco,England,1,2,away_win,1750,1790,0.3187,0.28,0.4013,False,quarter,2012
Wales,Australia,5,4,home_win,1610,1580,0.391,0.28,0.329,True,friendly,2014
Wales,Saudi Arabia,2,1,home_win,1610,1520,0.4512,0.28,0.2688,True,semi,2019
Italy,Qatar,1,0,home_win,1710,1490,0.5617,0.28,0.1583,True,group,2019
Qatar,Portugal,1,2,away_win,1490,1760,0.1256,0.28,0.5944,True,round_of_16,2020
Netherlands,Cameroon,3,2,home_win,1750,1560,0.5393,0.28,0.1807,True,semi,2012
Portugal,Mexico,2,1,home_win,1760,1630,0.4887,0.28,0.2313,True,group,2016
Cameroon,Qatar,1,0,home_win,1660,1490,0.5233,0.28,0.1967,False,group,2020
Germany,Belgium,2,3,away_win,1780,1720,0.4216,0.28,0.2984,True,friendly,2020
Iran,USA,2,1,home_win,1530,1620,0.2688,0.28,0.4512,True,quarter,2014
Mexico,Australia,1,0,home_win,1630,1580,0.4115,0.28,0.3085,True,group,2015
Serbia,Denmark,0,2,away_win,1695,1670,0.3859,0.28,0.3341,False,semi,2018
Australia,France,4,3,home_win,1680,1840,0.205,0.28,0.515,False,group,2010
Australia,Denmark,3,2,home_win,1580,1670,0.2688,0.28,0.4512,True,friendly,2012
Japan,Senegal,2,1,home_win,1640,1610,0.391,0.28,0.329,True,friendly,2013
Australia,France,0,3,away_win,1580,1840,0.1317,0.28,0.5883,True,friendly,2025
Canada,Denmark,4,3,home_win,1560,1670,0.2497,0.28,0.4703,True,round_of_16,2019
France,Morocco,1,1,draw,1840,1650,0.5393,0.28,0.1807,True,friendly,2019
England,South Korea,0,1,away_win,1790,1590,0.547,0.28,0.173,True,friendly,2016
USA,Serbia,1,0,home_win,1720,1595,0.4842,0.28,0.2358,False,group,2014
Tunisia,Senegal,0,1,away_win,1540,1610,0.2884,0.28,0.4316,True,friendly,2024
Switzerland,Uruguay,4,5,away_win,1660,1680,0.3393,0.28,0.3807,True,final,2015
Ghana,Australia,0,2,away_win,1550,1580,0.329,0.28,0.391,True,round_of_16,2023
Poland,England,0,1,away_win,1700,1790,0.2688,0.28,0.4512,False,group,2012
Uruguay,Denmark,2,2,draw,1680,1670,0.3704,0.28,0.3496,True,friendly,2015
Croatia,Poland,3,2,home_win,1800,1600,0.547,0.28,0.173,False,group,2023
Australia,Uruguay,0,0,draw,1680,1680,0.36,0.28,0.36,False,group,2019
Serbia,Germany,3,2,home_win,1695,1780,0.2736,0.28,0.4464,False,friendly,2018
England,Saudi Arabia,1,0,home_win,1790,1520,0.5944,0.28,0.1256,True,group,2022
Wales,Senegal,1,0,home_win,1610,1610,0.36,0.28,0.36,True,quarter,2012
Morocco,Switzerland,2,2,draw,1650,1660,0.3496,0.28,0.3704,True,round_of_16,2024
Serbia,Croatia,0,1,away_win,1595,1700,0.2544,0.28,0.4656,True,group,2012
Poland,Costa Rica,4,3,home_win,1600,1510,0.4512,0.28,0.2688,True,round_of_16,2017
South Korea,Serbia,4,3,home_win,1590,1595,0.3548,0.28,0.3652,True,group,2020
Qatar,Uruguay,3,2,home_win,1590,1680,0.2688,0.28,0.4512,False,group,2011
Portugal,Denmark,1,0,home_win,1760,1670,0.4512,0.28,0.2688,True,final,2025
Italy,Serbia,2,2,draw,1810,1595,0.5581,0.28,0.1619,False,friendly,2017
Australia,Portugal,0,0,draw,1580,1760,0.1886,0.28,0.5314,True,group,2023
Portugal,Tunisia,1,0,home_win,1860,1540,0.6215,0.28,0.0985,False,semi,2018
Germany,Canada,2,0,home_win,1780,1560,0.5617,0.28,0.1583,True,friendly,2023
Uruguay,Serbia,3,1,home_win,1680,1595,0.4464,0.28,0.2736,True,group,2015
Brazil,Senegal,2,2,draw,1820,1610,0.5545,0.28,0.1655,True,semi,2015
Mexico,Qatar,1,0,home_win,1730,1490,0.5755,0.28,0.1445,False,round_of_16,2019
Morocco,Senegal,2,3,away_win,1650,1610,0.4013,0.28,0.3187,True,group,2018
Iran,Croatia,2,3,away_win,1630,1700,0.2884,0.28,0.4316,False,group,2016
Uruguay,Iran,1,1,draw,1680,1530,0.5064,0.28,0.2136,True,friendly,2014
Belgium,Morocco,0,2,away_win,1820,1650,0.5233,0.28,0.1967,False,friendly,2019
Portugal,Switzerland,2,0,home_win,1760,1660,0.4608,0.28,0.2592,True,quarter,2016
Qatar,South Korea,0,0,draw,1590,1590,0.36,0.28,0.36,False,friendly,2022
Belgium,USA,3,0,home_win,1820,1620,0.547,0.28,0.173,False,friendly,2010
Qatar,USA,4,5,away_win,1490,1620,0.2313,0.28,0.4887,True,round_of_16,2011
Costa Rica,South Korea,1,1,draw,1610,1590,0.3807,0.28,0.3393,False,friendly,2018
USA,Tunisia,2,1,home_win,1620,1540,0.4415,0.28,0.2785,True,quarter,2020
Italy,Ecuador,1,2,away_win,1710,1570,0.4977,0.28,0.2223,True,final,2014
Qatar,Saudi Arabia,2,3,away_win,1490,1520,0.329,0.28,0.391,True,friendly,2019
Morocco,Australia,1,0,home_win,1650,1580,0.4316,0.28,0.2884,True,quarter,2024
Senegal,France,1,1,draw,1710,1840,0.2313,0.28,0.4887,False,final,2010
Argentina,France,3,1,home_win,1850,1840,0.3704,0.28,0.3496,True,friendly,2016
Argentina,Spain,1,1,draw,1850,1800,0.4115,0.28,0.3085,True,final,2011
Japan,Wales,0,3,away_win,1640,1610,0.391,0.28,0.329,True,friendly,2020
Italy,Netherlands,0,0,draw,1710,1750,0.3187,0.28,0.4013,True,friendly,2019
Serbia,Costa Rica,4,5,away_win,1595,1510,0.4464,0.28,0.2736,True,friendly,2015
South Korea,Saudi Arabia,1,0,home_win,1590,1520,0.4316,0.28,0.2884,True,round_of_16,2024
Portugal,USA,0,0,draw,1760,1620,0.4977,0.28,0.2223,True,friendly,2013
Denmark,Germany,3,3,draw,1670,1780,0.2497,0.28,0.4703,True,round_of_16,2010
Brazil,Netherlands,1,1,draw,1920,1750,0.5233,0.28,0.1967,False,group,2022
Japan,Tunisia,2,1,home_win,1640,1540,0.4608,0.28,0.2592,True,friendly,2017
Spain,Iran,2,1,home_win,1900,1530,0.6435,0.28,0.0765,False,friendly,2016
Japan,Wales,3,1,home_win,1740,1610,0.4887,0.28,0.2313,False,group,2015
Mexico,USA,1,2,away_win,1630,1620,0.3704,0.28,0.3496,True,group,2015
Uruguay,Serbia,1,0,home_win,1680,1595,0.4464,0.28,0.2736,True,friendly,2019
Saudi Arabia,Cameroon,2,2,draw,1520,1560,0.3187,0.28,0.4013,True,round_of_16,2024
South Korea,Croatia,3,4,away_win,1590,1700,0.2497,0.28,0.4703,True,group,2022
Argentina,Morocco,2,1,home_win,1850,1650,0.547,0.28,0.173,True,friendly,2024
Tunisia,Ghana,2,2,draw,1640,1550,0.4512,0.28,0.2688,False,friendly,2017
South Korea,Wales,3,2,home_win,1590,1610,0.3393,0.28,0.3807,True,group,2011
England,Costa Rica,0,0,draw,1790,1510,0.6002,0.28,0.1198,True,round_of_16,2020
Switzerland,Netherlands,1,0,home_win,1660,1750,0.2688,0.28,0.4512,True,semi,2020
Argentina,France,1,2,away_win,1950,1840,0.4703,0.28,0.2497,False,friendly,2019
Ghana,South Korea,0,1,away_win,1650,1590,0.4216,0.28,0.2984,False,group,2012
Switzerland,Argentina,2,3,away_win,1760,1850,0.2688,0.28,0.4512,False,group,2019
Brazil,Saudi Arabia,0,0,draw,1820,1520,0.6113,0.28,0.1087,True,group,2014
England,Mexico,1,1,draw,1890,1630,0.5883,0.28,0.1317,False,group,2025
Argentina,South Korea,4,3,home_win,1850,1590,0.5883,0.28,0.1317,True,friendly,2012
Tunisia,Spain,3,3,draw,1540,1800,0.1317,0.28,0.5883,True,friendly,2018
Portugal,Cameroon,1,1,draw,1760,1560,0.547,0.28,0.173,True,group,2013
Netherlands,Qatar,1,1,draw,1850,1490,0.6395,0.28,0.0805,False,round_of_16,2018
Costa Rica,Switzerland,0,0,draw,1610,1660,0.3085,0.28,0.4115,False,group,2016
Senegal,Qatar,1,2,away_win,1710,1490,0.5617,0.28,0.1583,False,friendly,2020
Saudi Arabia,Germany,3,3,draw,1620,1780,0.205,0.28,0.515,False,final,2014
England,Serbia,1,2,away_win,1790,1595,0.5432,0.28,0.1768,True,semi,2016
Italy,Serbia,2,1,home_win,1710,1595,0.475,0.28,0.245,True,group,2021
Denmark,Wales,4,1,home_win,1670,1610,0.4216,0.28,0.2984,True,friendly,2016
Mexico,Serbia,0,0,draw,1630,1595,0.3961,0.28,0.3239,True,friendly,2016
Ghana,Brazil,1,2,away_win,1550,1820,0.1256,0.28,0.5944,True,group,2018
Denmark,Uruguay,1,1,draw,1670,1680,0.3496,0.28,0.3704,True,friendly,2011
Saudi Arabia,England,0,0,draw,1520,1790,0.1256,0.28,0.5944,True,friendly,2021
Australia,Spain,0,1,away_win,1680,1800,0.2404,0.28,0.4796,False,friendly,2018
Costa Rica,England,0,1,away_win,1510,1790,0.1198,0.28,0.6002,True,round_of_16,2019
Saudi Arabia,Iran,1,4,away_win,1520,1530,0.3496,0.28,0.3704,True,friendly,2020
Croatia,Argentina,3,3,draw,1700,1850,0.2136,0.28,0.5064,True,group,2023
Japan,Wales,3,0,home_win,1740,1610,0.4887,0.28,0.2313,False,friendly,2017
USA,Germany,0,2,away_win,1620,1780,0.205,0.28,0.515,True,semi,2015
Tunisia,Croatia,1,1,draw,1640,1700,0.2984,0.28,0.4216,False,group,2017
Denmark,Belgium,1,3,away_win,1670,1720,0.3085,0.28,0.4115,True,friendly,2013
Netherlands,Denmark,0,1,away_win,1850,1670,0.5314,0.28,0.1886,False,group,2011
USA,Poland,4,3,home_win,1720,1600,0.4796,0.28,0.2404,False,friendly,2025
Costa Rica,Saudi Arabia,0,4,away_win,1510,1520,0.3496,0.28,0.3704,True,friendly,2016
South Korea,Ecuador,3,2,home_win,1590,1570,0.3807,0.28,0.3393,True,friendly,2010
Germany,Cameroon,3,0,home_win,1880,1560,0.6215,0.28,0.0985,False,quarter,2018
Cameroon,Japan,0,1,away_win,1560,1640,0.2785,0.28,0.4415,True,friendly,2014
Belgium,Wales,2,1,home_win,1820,1610,0.5545,0.28,0.1655,False,quarter,2019
Argentina,Spain,1,0,home_win,1850,1800,0.4115,0.28,0.3085,True,group,2018
Cameroon,Costa Rica,1,2,away_win,1660,1510,0.5064,0.28,0.2136,False,friendly,2015
Uruguay,Cameroon,4,5,away_win,1680,1560,0.4796,0.28,0.2404,True,final,2014
USA,Morocco,3,2,home_win,1620,1650,0.329,0.28,0.391,True,group,2014
Ecuador,Iran,2,1,home_win,1570,1530,0.4013,0.28,0.3187,True,round_of_16,2013
Tunisia,Wales,1,2,away_win,1640,1610,0.391,0.28,0.329,False,semi,2022
Morocco,Netherlands,1,2,away_win,1650,1750,0.2592,0.28,0.4608,True,group,2020
Croatia,Portugal,1,2,away_win,1700,1760,0.2984,0.28,0.4216,True,group,2019
Portugal,Costa Rica,4,0,home_win,1760,1510,0.582,0.28,0.138,True,group,2016
Qatar,Morocco,3,2,home_win,1590,1650,0.2984,0.28,0.4216,False,group,2019
France,Morocco,2,1,home_win,1840,1650,0.5393,0.28,0.1807,True,group,2015
Germany,Serbia,2,0,home_win,1880,1595,0.6031,0.28,0.1169,False,friendly,2010
England,Cameroon,0,1,away_win,1890,1560,0.6263,0.28,0.0937,False,friendly,2024
Portugal,USA,1,1,draw,1760,1620,0.4977,0.28,0.2223,True,group,2017
Mexico,South Korea,2,2,draw,1630,1590,0.4013,0.28,0.3187,True,group,2019
Senegal,Belgium,0,0,draw,1610,1720,0.2497,0.28,0.4703,True,round_of_16,2012
South Korea,Serbia,2,2,draw,1590,1595,0.3548,0.28,0.3652,True,final,2018
Japan,Switzerland,1,1,draw,1640,1660,0.3393,0.28,0.3807,True,friendly,2013
Spain,Cameroon,4,3,home_win,1800,1560,0.5755,0.28,0.1445,True,friendly,2018
Japan,Argentina,1,0,home_win,1640,1850,0.1655,0.28,0.5545,True,group,2013
Costa Rica,South Korea,0,0,draw,1510,1590,0.2785,0.28,0.4415,True,friendly,2010
USA,Switzerland,1,1,draw,1620,1660,0.3187,0.28,0.4013,True,group,2025
Cameroon,South Korea,2,3,away_win,1560,1590,0.329,0.28,0.391,True,friendly,2011
Japan,Uruguay,3,3,draw,1640,1680,0.3187,0.28,0.4013,True,friendly,2015
Serbia,Costa Rica,2,0,home_win,1695,1510,0.5354,0.28,0.1846,False,group,2012
Denmark,Netherlands,6,5,home_win,1670,1750,0.2785,0.28,0.4415,True,friendly,2012
Poland,Qatar,1,1,draw,1600,1490,0.4703,0.28,0.2497,True,final,2025
Tunisia,Saudi Arabia,0,0,draw,1540,1520,0.3807,0.28,0.3393,True,group,2018
Italy,Iran,0,0,draw,1710,1530,0.5314,0.28,0.1886,True,friendly,2010
Argentina,Ghana,0,0,draw,1850,1550,0.6113,0.28,0.1087,True,group,2013
Serbia,Costa Rica,0,3,away_win,1595,1510,0.4464,0.28,0.2736,True,quarter,2016
England,Switzerland,1,3,away_win,1790,1660,0.4887,0.28,0.2313,True,group,2020
Belgium,Morocco,1,1,draw,1720,1650,0.4316,0.28,0.2884,True,round_of_16,2021
Brazil,Qatar,2,0,home_win,1820,1490,0.6263,0.28,0.0937,True,group,2011
Iran,Australia,2,0,home_win,1630,1580,0.4115,0.28,0.3085,False,friendly,2022
Costa Rica,Canada,3,0,home_win,1510,1560,0.3085,0.28,0.4115,True,round_of_16,2025
Portugal,Mexico,0,4,away_win,1760,1630,0.4887,0.28,0.2313,True,group,2013
Croatia,France,1,3,away_win,1700,1840,0.2223,0.28,0.4977,True,friendly,2021
Portugal,Mexico,0,0,draw,1760,1630,0.4887,0.28,0.2313,True,group,2019
Morocco,France,6,5,home_win,1750,1840,0.2688,0.28,0.4512,False,friendly,2012
Tunisia,Australia,3,2,home_win,1640,1580,0.4216,0.28,0.2984,False,final,2014
Portugal,USA,0,2,away_win,1760,1620,0.4977,0.28,0.2223,True,group,2015
Saudi Arabia,South Korea,0,1,away_win,1520,1590,0.2884,0.28,0.4316,True,group,2019
Argentina,Wales,3,2,home_win,1950,1610,0.6309,0.28,0.0891,False,semi,2010
Australia,Ecuador,5,5,draw,1580,1570,0.3704,0.28,0.3496,True,semi,2014
Iran,Costa Rica,1,1,draw,1630,1510,0.4796,0.28,0.2404,False,group,2025
Belgium,Cameroon,1,4,away_win,1720,1560,0.515,0.28,0.205,True,friendly,2011
Croatia,Costa Rica,2,4,away_win,1800,1510,0.6059,0.28,0.1141,False,round_of_16,2010
Denmark,Qatar,2,2,draw,1670,1490,0.5314,0.28,0.1886,True,friendly,2016
England,USA,1,0,home_win,1890,1620,0.5944,0.28,0.1256,False,final,2020
Canada,Uruguay,3,2,home_win,1560,1680,0.2404,0.28,0.4796,True,friendly,2021
South Korea,Spain,4,4,draw,1690,1800,0.2497,0.28,0.4703,False,group,2019
Japan,Serbia,2,1,home_win,1640,1595,0.4064,0.28,0.3136,True,group,2010
Spain,Switzerland,0,1,away_win,1800,1660,0.4977,0.28,0.2223,True,round_of_16,2022
